utc_ts,respondent,D,DF
2017-01-17 12:00:00+00:00,PJM,92553.0,89828.0
2017-01-17 13:00:00+00:00,PJM,97914.0,94483.0
2017-01-17 14:00:00+00:00,PJM,97965.0,95263.0
2017-01-17 15:00:00+00:00,PJM,97618.0,95585.0
2017-01-17 16:00:00+00:00,PJM,97691.0,95731.0
2017-01-17 17:00:00+00:00,PJM,96834.0,95462.0
2017-01-17 18:00:00+00:00,PJM,95957.0,94661.0
2017-01-17 19:00:00+00:00,PJM,95325.0,94175.0
2017-01-17 20:00:00+00:00,PJM,94650.0,93462.0
2017-01-17 21:00:00+00:00,PJM,94419.0,93149.0
2017-01-17 22:00:00+00:00,PJM,95849.0,95058.0
2017-01-17 23:00:00+00:00,PJM,99660.0,99354.0
2017-01-18 00:00:00+00:00,PJM,100750.0,99562.0
2017-01-18 01:00:00+00:00,PJM,99288.0,97745.0
2017-01-18 02:00:00+00:00,PJM,96835.0,95743.0
2017-01-18 03:00:00+00:00,PJM,92718.0,92120.0
2017-01-18 04:00:00+00:00,PJM,87295.0,86635.0
2017-01-18 05:00:00+00:00,PJM,83302.0,80867.0
2017-01-18 06:00:00+00:00,PJM,80378.0,77718.0
2017-01-18 07:00:00+00:00,PJM,78449.0,75141.0
2017-01-18 08:00:00+00:00,PJM,77840.0,73659.0
2017-01-18 09:00:00+00:00,PJM,78211.0,73402.0
2017-01-18 10:00:00+00:00,PJM,79588.0,74905.0
2017-01-18 11:00:00+00:00,PJM,83162.0,79473.0
2017-01-18 12:00:00+00:00,PJM,89964.0,87263.0
2017-01-18 13:00:00+00:00,PJM,95657.0,92653.0
2017-01-18 14:00:00+00:00,PJM,95967.0,93559.0
2017-01-18 15:00:00+00:00,PJM,95448.0,93624.0
2017-01-18 16:00:00+00:00,PJM,95198.0,93495.0
2017-01-18 17:00:00+00:00,PJM,94826.0,92895.0
2017-01-18 18:00:00+00:00,PJM,94178.0,91988.0
2017-01-18 19:00:00+00:00,PJM,93883.0,91558.0
2017-01-18 20:00:00+00:00,PJM,93075.0,91070.0
2017-01-18 21:00:00+00:00,PJM,92951.0,91198.0
2017-01-18 22:00:00+00:00,PJM,94797.0,93411.0
2017-01-18 23:00:00+00:00,PJM,99536.0,98656.0
2017-01-19 00:00:00+00:00,PJM,101394.0,99735.0
2017-01-19 01:00:00+00:00,PJM,100481.0,98302.0
2017-01-19 02:00:00+00:00,PJM,98793.0,96883.0
2017-01-19 03:00:00+00:00,PJM,95041.0,93851.0
2017-01-19 04:00:00+00:00,PJM,90531.0,88576.0
2017-01-19 05:00:00+00:00,PJM,86465.0,83000.0
2017-01-19 06:00:00+00:00,PJM,84258.0,80260.0
2017-01-19 07:00:00+00:00,PJM,82095.0,77847.0
2017-01-19 08:00:00+00:00,PJM,81192.0,76750.0
2017-01-19 09:00:00+00:00,PJM,81304.0,76716.0
2017-01-19 10:00:00+00:00,PJM,82298.0,78441.0
2017-01-19 11:00:00+00:00,PJM,85167.0,83455.0
2017-01-19 12:00:00+00:00,PJM,93497.0,91702.0
2017-01-19 13:00:00+00:00,PJM,98941.0,96901.0
2017-01-19 14:00:00+00:00,PJM,98650.0,97043.0
2017-01-19 15:00:00+00:00,PJM,97235.0,96043.0
2017-01-19 16:00:00+00:00,PJM,95806.0,95059.0
2017-01-19 17:00:00+00:00,PJM,94201.0,93713.0
2017-01-19 18:00:00+00:00,PJM,92912.0,92186.0
2017-01-19 19:00:00+00:00,PJM,92014.0,91341.0
2017-01-19 20:00:00+00:00,PJM,91127.0,90403.0
2017-01-19 21:00:00+00:00,PJM,90848.0,90155.0
2017-01-19 22:00:00+00:00,PJM,92351.0,92077.0
2017-01-19 23:00:00+00:00,PJM,97749.0,97090.0
2017-01-20 00:00:00+00:00,PJM,100509.0,98187.0
2017-01-20 01:00:00+00:00,PJM,100125.0,97398.0
2017-01-20 02:00:00+00:00,PJM,98866.0,96387.0
2017-01-20 03:00:00+00:00,PJM,95666.0,93456.0
2017-01-20 04:00:00+00:00,PJM,91415.0,88277.0
2017-01-20 05:00:00+00:00,PJM,87665.0,82767.0
2017-01-20 06:00:00+00:00,PJM,84532.0,81280.0
2017-01-20 07:00:00+00:00,PJM,82936.0,78957.0
2017-01-20 08:00:00+00:00,PJM,82378.0,77849.0
2017-01-20 09:00:00+00:00,PJM,82269.0,77809.0
2017-01-20 10:00:00+00:00,PJM,83082.0,79417.0
2017-01-20 11:00:00+00:00,PJM,85700.0,84042.0
2017-01-20 12:00:00+00:00,PJM,93221.0,91679.0
2017-01-20 13:00:00+00:00,PJM,98391.0,96656.0
2017-01-20 14:00:00+00:00,PJM,98551.0,96992.0
2017-01-20 15:00:00+00:00,PJM,98377.0,96357.0
2017-01-20 16:00:00+00:00,PJM,98117.0,95558.0
2017-01-20 17:00:00+00:00,PJM,96875.0,94385.0
2017-01-20 18:00:00+00:00,PJM,95536.0,93076.0
2017-01-20 19:00:00+00:00,PJM,95368.0,92226.0
2017-01-20 20:00:00+00:00,PJM,94038.0,91361.0
2017-01-20 21:00:00+00:00,PJM,92901.0,91096.0
2017-01-20 22:00:00+00:00,PJM,93126.0,93020.0
2017-01-20 23:00:00+00:00,PJM,96398.0,97397.0
2017-01-21 00:00:00+00:00,PJM,96830.0,97241.0
2017-01-21 01:00:00+00:00,PJM,94945.0,95017.0
2017-01-21 02:00:00+00:00,PJM,92681.0,93013.0
2017-01-21 03:00:00+00:00,PJM,89446.0,90101.0
2017-01-21 04:00:00+00:00,PJM,85075.0,85798.0
2017-01-21 05:00:00+00:00,PJM,80516.0,80673.0
2017-01-21 06:00:00+00:00,PJM,77084.0,77151.0
2017-01-21 07:00:00+00:00,PJM,75435.0,74306.0
2017-01-21 08:00:00+00:00,PJM,74951.0,72616.0
2017-01-21 09:00:00+00:00,PJM,74399.0,71861.0
2017-01-21 10:00:00+00:00,PJM,74844.0,72131.0
2017-01-21 11:00:00+00:00,PJM,75541.0,73758.0
2017-01-21 12:00:00+00:00,PJM,77192.0,76599.0
2017-01-21 13:00:00+00:00,PJM,80275.0,80066.0
2017-01-21 14:00:00+00:00,PJM,82964.0,82834.0
2017-01-21 15:00:00+00:00,PJM,84815.0,84601.0
2017-01-21 16:00:00+00:00,PJM,85455.0,84967.0
2017-01-21 17:00:00+00:00,PJM,84945.0,84177.0
2017-01-21 18:00:00+00:00,PJM,83765.0,82922.0
2017-01-21 19:00:00+00:00,PJM,82701.0,81570.0
2017-01-21 20:00:00+00:00,PJM,81713.0,80489.0
2017-01-21 21:00:00+00:00,PJM,81192.0,80359.0
2017-01-21 22:00:00+00:00,PJM,81851.0,82017.0
2017-01-21 23:00:00+00:00,PJM,85579.0,86249.0
2017-01-22 00:00:00+00:00,PJM,87322.0,87092.0
2017-01-22 01:00:00+00:00,PJM,86189.0,85917.0
2017-01-22 02:00:00+00:00,PJM,84484.0,84221.0
2017-01-22 03:00:00+00:00,PJM,81958.0,81687.0
2017-01-22 04:00:00+00:00,PJM,78381.0,78164.0
2017-01-22 05:00:00+00:00,PJM,75299.0,74062.0
2017-01-22 06:00:00+00:00,PJM,72284.0,71395.0
2017-01-22 07:00:00+00:00,PJM,70847.0,68794.0
2017-01-22 08:00:00+00:00,PJM,70901.0,67200.0
2017-01-22 09:00:00+00:00,PJM,71026.0,66523.0
2017-01-22 10:00:00+00:00,PJM,71038.0,66641.0
2017-01-22 11:00:00+00:00,PJM,72199.0,67684.0
2017-01-22 12:00:00+00:00,PJM,73196.0,69694.0
2017-01-22 13:00:00+00:00,PJM,74199.0,72721.0
2017-01-22 14:00:00+00:00,PJM,76551.0,75703.0
2017-01-22 15:00:00+00:00,PJM,78952.0,77890.0
2017-01-22 16:00:00+00:00,PJM,80147.0,78688.0
2017-01-22 17:00:00+00:00,PJM,80569.0,78819.0
2017-01-22 18:00:00+00:00,PJM,80754.0,78695.0
2017-01-22 19:00:00+00:00,PJM,80446.0,78324.0
2017-01-22 20:00:00+00:00,PJM,80427.0,78028.0
2017-01-22 21:00:00+00:00,PJM,80746.0,78461.0
2017-01-22 22:00:00+00:00,PJM,82426.0,81030.0
2017-01-22 23:00:00+00:00,PJM,86743.0,86488.0
2017-01-23 00:00:00+00:00,PJM,89425.0,87817.0
2017-01-23 01:00:00+00:00,PJM,88368.0,87214.0
2017-01-23 02:00:00+00:00,PJM,86746.0,85688.0
2017-01-23 03:00:00+00:00,PJM,83433.0,82617.0
2017-01-23 04:00:00+00:00,PJM,79564.0,78411.0
2017-01-23 05:00:00+00:00,PJM,75634.0,74068.0
2017-01-23 06:00:00+00:00,PJM,72688.0,71479.0
2017-01-23 07:00:00+00:00,PJM,71402.0,69360.0
2017-01-23 08:00:00+00:00,PJM,71353.0,68001.0
2017-01-23 09:00:00+00:00,PJM,71853.0,68015.0
2017-01-23 10:00:00+00:00,PJM,73291.0,69731.0
2017-01-23 11:00:00+00:00,PJM,77909.0,74472.0
2017-01-23 12:00:00+00:00,PJM,87070.0,82219.0
2017-01-23 13:00:00+00:00,PJM,93601.0,88453.0
2017-01-23 14:00:00+00:00,PJM,95008.0,90357.0
2017-01-23 15:00:00+00:00,PJM,95681.0,91852.0
2017-01-23 16:00:00+00:00,PJM,96681.0,92956.0
2017-01-23 17:00:00+00:00,PJM,97130.0,93129.0
2017-01-23 18:00:00+00:00,PJM,97365.0,92865.0
2017-01-23 19:00:00+00:00,PJM,97454.0,92574.0
2017-01-23 20:00:00+00:00,PJM,97302.0,92224.0
2017-01-23 21:00:00+00:00,PJM,97530.0,92405.0
2017-01-23 22:00:00+00:00,PJM,99091.0,94614.0
2017-01-23 23:00:00+00:00,PJM,103050.0,99709.0
2017-01-24 00:00:00+00:00,PJM,104799.0,100151.0
2017-01-24 01:00:00+00:00,PJM,103504.0,98661.0
2017-01-24 02:00:00+00:00,PJM,101083.0,95792.0
2017-01-24 03:00:00+00:00,PJM,96993.0,91745.0
2017-01-24 04:00:00+00:00,PJM,91562.0,86330.0
2017-01-24 05:00:00+00:00,PJM,87062.0,80813.0
2017-01-24 06:00:00+00:00,PJM,83700.0,80539.0
2017-01-24 07:00:00+00:00,PJM,81738.0,77924.0
2017-01-24 08:00:00+00:00,PJM,80929.0,76911.0
2017-01-24 09:00:00+00:00,PJM,81038.0,76791.0
2017-01-24 10:00:00+00:00,PJM,83046.0,78477.0
2017-01-24 11:00:00+00:00,PJM,86968.0,83779.0
2017-01-24 12:00:00+00:00,PJM,94983.0,92811.0
2017-01-24 13:00:00+00:00,PJM,100481.0,98846.0
2017-01-24 14:00:00+00:00,PJM,100200.0,99180.0
2017-01-24 15:00:00+00:00,PJM,99431.0,98689.0
2017-01-24 16:00:00+00:00,PJM,98972.0,98227.0
2017-01-24 17:00:00+00:00,PJM,98232.0,97472.0
2017-01-24 18:00:00+00:00,PJM,97829.0,96386.0
2017-01-24 19:00:00+00:00,PJM,97300.0,95699.0
2017-01-24 20:00:00+00:00,PJM,96840.0,94923.0
2017-01-24 21:00:00+00:00,PJM,96591.0,94568.0
2017-01-24 22:00:00+00:00,PJM,97917.0,96607.0
2017-01-24 23:00:00+00:00,PJM,101909.0,101316.0
2017-01-25 00:00:00+00:00,PJM,104028.0,102672.0
2017-01-25 01:00:00+00:00,PJM,103137.0,101680.0
2017-01-25 02:00:00+00:00,PJM,100968.0,99973.0
2017-01-25 03:00:00+00:00,PJM,96993.0,96416.0
2017-01-25 04:00:00+00:00,PJM,91472.0,90770.0
2017-01-25 05:00:00+00:00,PJM,86670.0,84789.0
2017-01-25 06:00:00+00:00,PJM,82963.0,81756.0
2017-01-25 07:00:00+00:00,PJM,81836.0,79453.0
2017-01-25 08:00:00+00:00,PJM,81458.0,78431.0
2017-01-25 09:00:00+00:00,PJM,81520.0,78461.0
2017-01-25 10:00:00+00:00,PJM,82329.0,80197.0
2017-01-25 11:00:00+00:00,PJM,86269.0,85355.0
2017-01-25 12:00:00+00:00,PJM,95158.0,93992.0
2017-01-25 13:00:00+00:00,PJM,100150.0,99110.0
2017-01-25 14:00:00+00:00,PJM,98699.0,98786.0
2017-01-25 15:00:00+00:00,PJM,96036.0,97343.0
2017-01-25 16:00:00+00:00,PJM,94040.0,96014.0
2017-01-25 17:00:00+00:00,PJM,92116.0,94443.0
2017-01-25 18:00:00+00:00,PJM,90636.0,92831.0
2017-01-25 19:00:00+00:00,PJM,89847.0,91896.0
2017-01-25 20:00:00+00:00,PJM,88791.0,91016.0
2017-01-25 21:00:00+00:00,PJM,88007.0,90641.0
2017-01-25 22:00:00+00:00,PJM,89304.0,92310.0
2017-01-25 23:00:00+00:00,PJM,93991.0,96952.0
2017-01-26 00:00:00+00:00,PJM,97183.0,98547.0
2017-01-26 01:00:00+00:00,PJM,96537.0,97568.0
2017-01-26 02:00:00+00:00,PJM,95052.0,96067.0
2017-01-26 03:00:00+00:00,PJM,91407.0,92686.0
2017-01-26 04:00:00+00:00,PJM,86160.0,87267.0
2017-01-26 05:00:00+00:00,PJM,81705.0,81597.0
2017-01-26 06:00:00+00:00,PJM,78798.0,77350.0
2017-01-26 07:00:00+00:00,PJM,78122.0,75199.0
2017-01-26 08:00:00+00:00,PJM,78091.0,74263.0
2017-01-26 09:00:00+00:00,PJM,78095.0,74297.0
2017-01-26 10:00:00+00:00,PJM,78499.0,76133.0
2017-01-26 11:00:00+00:00,PJM,81649.0,81186.0
2017-01-26 12:00:00+00:00,PJM,89958.0,89758.0
2017-01-26 13:00:00+00:00,PJM,95631.0,95301.0
2017-01-26 14:00:00+00:00,PJM,96155.0,95896.0
2017-01-26 15:00:00+00:00,PJM,95873.0,95983.0
2017-01-26 16:00:00+00:00,PJM,95589.0,96107.0
2017-01-26 17:00:00+00:00,PJM,94959.0,95666.0
2017-01-26 18:00:00+00:00,PJM,94175.0,94899.0
2017-01-26 19:00:00+00:00,PJM,93725.0,94482.0
2017-01-26 20:00:00+00:00,PJM,93416.0,93897.0
2017-01-26 21:00:00+00:00,PJM,93681.0,93984.0
2017-01-26 22:00:00+00:00,PJM,95940.0,96003.0
2017-01-26 23:00:00+00:00,PJM,100845.0,101061.0
2017-01-27 00:00:00+00:00,PJM,103816.0,102521.0
2017-01-27 01:00:00+00:00,PJM,103044.0,101301.0
2017-01-27 02:00:00+00:00,PJM,101356.0,100003.0
2017-01-27 03:00:00+00:00,PJM,97881.0,96626.0
2017-01-27 04:00:00+00:00,PJM,93112.0,91397.0
2017-01-27 05:00:00+00:00,PJM,88572.0,86027.0
2017-01-27 06:00:00+00:00,PJM,85312.0,83510.0
2017-01-27 07:00:00+00:00,PJM,84186.0,81434.0
2017-01-27 08:00:00+00:00,PJM,83950.0,80671.0
2017-01-27 09:00:00+00:00,PJM,83726.0,80900.0
2017-01-27 10:00:00+00:00,PJM,84628.0,82862.0
2017-01-27 11:00:00+00:00,PJM,88500.0,88125.0
2017-01-27 12:00:00+00:00,PJM,97150.0,96933.0
2017-01-27 13:00:00+00:00,PJM,102812.0,102803.0
2017-01-27 14:00:00+00:00,PJM,102962.0,103197.0
2017-01-27 15:00:00+00:00,PJM,102103.0,102611.0
2017-01-27 16:00:00+00:00,PJM,101446.0,102051.0
2017-01-27 17:00:00+00:00,PJM,100876.0,100988.0
2017-01-27 18:00:00+00:00,PJM,100659.0,99766.0
2017-01-27 19:00:00+00:00,PJM,100685.0,99002.0
2017-01-27 20:00:00+00:00,PJM,100385.0,98110.0
2017-01-27 21:00:00+00:00,PJM,100308.0,97875.0
2017-01-27 22:00:00+00:00,PJM,101743.0,99775.0
2017-01-27 23:00:00+00:00,PJM,105212.0,104472.0
2017-01-28 00:00:00+00:00,PJM,106927.0,105358.0
2017-01-28 01:00:00+00:00,PJM,105404.0,103828.0
2017-01-28 02:00:00+00:00,PJM,103629.0,102430.0
2017-01-28 03:00:00+00:00,PJM,100639.0,99778.0
2017-01-28 04:00:00+00:00,PJM,96423.0,95705.0
2017-01-28 05:00:00+00:00,PJM,91985.0,90825.0
2017-01-28 06:00:00+00:00,PJM,88730.0,88505.0
2017-01-28 07:00:00+00:00,PJM,87970.0,86123.0
2017-01-28 08:00:00+00:00,PJM,87905.0,85167.0
2017-01-28 09:00:00+00:00,PJM,87533.0,84982.0
2017-01-28 10:00:00+00:00,PJM,87960.0,85779.0
2017-01-28 11:00:00+00:00,PJM,88393.0,88136.0
2017-01-28 12:00:00+00:00,PJM,90390.0,92006.0
2017-01-28 13:00:00+00:00,PJM,93804.0,96035.0
2017-01-28 14:00:00+00:00,PJM,96517.0,98364.0
2017-01-28 15:00:00+00:00,PJM,97819.0,99032.0
2017-01-28 16:00:00+00:00,PJM,97822.0,98540.0
2017-01-28 17:00:00+00:00,PJM,96916.0,96907.0
2017-01-28 18:00:00+00:00,PJM,95024.0,94967.0
2017-01-28 19:00:00+00:00,PJM,93126.0,93064.0
2017-01-28 20:00:00+00:00,PJM,91297.0,91671.0
2017-01-28 21:00:00+00:00,PJM,90485.0,91301.0
2017-01-28 22:00:00+00:00,PJM,91725.0,93061.0
2017-01-28 23:00:00+00:00,PJM,95872.0,97803.0
2017-01-29 00:00:00+00:00,PJM,98500.0,99707.0
2017-01-29 01:00:00+00:00,PJM,97948.0,99168.0
2017-01-29 02:00:00+00:00,PJM,96694.0,98216.0
2017-01-29 03:00:00+00:00,PJM,94435.0,95939.0
2017-01-29 04:00:00+00:00,PJM,91009.0,92667.0
2017-01-29 05:00:00+00:00,PJM,87259.0,88728.0
2017-01-29 06:00:00+00:00,PJM,84511.0,85721.0
2017-01-29 07:00:00+00:00,PJM,84620.0,83673.0
2017-01-29 08:00:00+00:00,PJM,84367.0,82778.0
2017-01-29 09:00:00+00:00,PJM,83887.0,82532.0
2017-01-29 10:00:00+00:00,PJM,83646.0,83152.0
2017-01-29 11:00:00+00:00,PJM,83843.0,84757.0
2017-01-29 12:00:00+00:00,PJM,85575.0,87579.0
2017-01-29 13:00:00+00:00,PJM,87504.0,90751.0
2017-01-29 14:00:00+00:00,PJM,89546.0,92821.0
2017-01-29 15:00:00+00:00,PJM,90618.0,93547.0
2017-01-29 16:00:00+00:00,PJM,90531.0,93078.0
2017-01-29 17:00:00+00:00,PJM,89601.0,92077.0
2017-01-29 18:00:00+00:00,PJM,88869.0,91363.0
2017-01-29 19:00:00+00:00,PJM,88593.0,90468.0
2017-01-29 20:00:00+00:00,PJM,88903.0,89762.0
2017-01-29 21:00:00+00:00,PJM,89656.0,90114.0
2017-01-29 22:00:00+00:00,PJM,91806.0,92557.0
2017-01-29 23:00:00+00:00,PJM,97096.0,98237.0
2017-01-30 00:00:00+00:00,PJM,100779.0,101162.0
2017-01-30 01:00:00+00:00,PJM,100677.0,101324.0
2017-01-30 02:00:00+00:00,PJM,99406.0,100991.0
2017-01-30 03:00:00+00:00,PJM,96617.0,98196.0
2017-01-30 04:00:00+00:00,PJM,92377.0,94306.0
2017-01-30 05:00:00+00:00,PJM,88560.0,90214.0
2017-01-30 06:00:00+00:00,PJM,86668.0,86849.0
2017-01-30 07:00:00+00:00,PJM,86287.0,85513.0
2017-01-30 08:00:00+00:00,PJM,86251.0,85431.0
2017-01-30 09:00:00+00:00,PJM,87131.0,86271.0
2017-01-30 10:00:00+00:00,PJM,88765.0,88757.0
2017-01-30 11:00:00+00:00,PJM,93855.0,94419.0
2017-01-30 12:00:00+00:00,PJM,102726.0,102975.0
2017-01-30 13:00:00+00:00,PJM,108581.0,108646.0
2017-01-30 14:00:00+00:00,PJM,108784.0,108910.0
2017-01-30 15:00:00+00:00,PJM,107287.0,108186.0
2017-01-30 16:00:00+00:00,PJM,105742.0,107492.0
2017-01-30 17:00:00+00:00,PJM,104190.0,106194.0
2017-01-30 18:00:00+00:00,PJM,103048.0,104920.0
2017-01-30 19:00:00+00:00,PJM,102438.0,103940.0
2017-01-30 20:00:00+00:00,PJM,101631.0,103079.0
2017-01-30 21:00:00+00:00,PJM,101506.0,102967.0
2017-01-30 22:00:00+00:00,PJM,103305.0,105019.0
2017-01-30 23:00:00+00:00,PJM,108769.0,110559.0
2017-01-31 00:00:00+00:00,PJM,112961.0,113558.0
2017-01-31 01:00:00+00:00,PJM,112475.0,113476.0
2017-01-31 02:00:00+00:00,PJM,110643.0,111728.0
2017-01-31 03:00:00+00:00,PJM,106926.0,107697.0
2017-01-31 04:00:00+00:00,PJM,101612.0,102425.0
2017-01-31 05:00:00+00:00,PJM,97168.0,97206.0
2017-01-31 06:00:00+00:00,PJM,95168.0,92617.0
2017-01-31 07:00:00+00:00,PJM,94208.0,90674.0
2017-01-31 08:00:00+00:00,PJM,94151.0,89988.0
2017-01-31 09:00:00+00:00,PJM,93993.0,90190.0
2017-01-31 10:00:00+00:00,PJM,94291.0,92237.0
2017-01-31 11:00:00+00:00,PJM,97284.0,97541.0
2017-01-31 12:00:00+00:00,PJM,104940.0,105986.0
2017-01-31 13:00:00+00:00,PJM,109489.0,110949.0
2017-01-31 14:00:00+00:00,PJM,108673.0,109736.0
2017-01-31 15:00:00+00:00,PJM,106854.0,107692.0
2017-01-31 16:00:00+00:00,PJM,105308.0,105897.0
2017-01-31 17:00:00+00:00,PJM,102671.0,104085.0
2017-01-31 18:00:00+00:00,PJM,100834.0,102314.0
2017-01-31 19:00:00+00:00,PJM,99630.0,101094.0
2017-01-31 20:00:00+00:00,PJM,97880.0,100020.0
2017-01-31 21:00:00+00:00,PJM,96802.0,99622.0
2017-01-31 22:00:00+00:00,PJM,97852.0,101235.0
2017-01-31 23:00:00+00:00,PJM,101999.0,105799.0
2017-02-01 00:00:00+00:00,PJM,104960.0,108084.0
2017-02-01 01:00:00+00:00,PJM,104310.0,107105.0
2017-02-01 02:00:00+00:00,PJM,102343.0,105403.0
2017-02-01 03:00:00+00:00,PJM,98487.0,101560.0
2017-02-01 04:00:00+00:00,PJM,93253.0,95624.0
2017-02-01 05:00:00+00:00,PJM,90187.0,89834.0
2017-02-01 06:00:00+00:00,PJM,87687.0,84608.0
2017-02-01 07:00:00+00:00,PJM,86044.0,82658.0
2017-02-01 08:00:00+00:00,PJM,84993.0,81818.0
2017-02-01 09:00:00+00:00,PJM,85024.0,82127.0
2017-02-01 10:00:00+00:00,PJM,85977.0,84152.0
2017-02-01 11:00:00+00:00,PJM,89420.0,89381.0
2017-02-01 12:00:00+00:00,PJM,97183.0,97905.0
2017-02-01 13:00:00+00:00,PJM,101976.0,102721.0
2017-02-01 14:00:00+00:00,PJM,101373.0,102435.0
2017-02-01 15:00:00+00:00,PJM,100029.0,101178.0
2017-02-01 16:00:00+00:00,PJM,98818.0,100095.0
2017-02-01 17:00:00+00:00,PJM,97669.0,98632.0
2017-02-01 18:00:00+00:00,PJM,96872.0,97277.0
2017-02-01 19:00:00+00:00,PJM,95997.0,96487.0
2017-02-01 20:00:00+00:00,PJM,95158.0,95575.0
2017-02-01 21:00:00+00:00,PJM,94602.0,95364.0
2017-02-01 22:00:00+00:00,PJM,95701.0,97036.0
2017-02-01 23:00:00+00:00,PJM,99604.0,101712.0
2017-02-02 00:00:00+00:00,PJM,102823.0,104607.0
2017-02-02 01:00:00+00:00,PJM,102345.0,104012.0
2017-02-02 02:00:00+00:00,PJM,100824.0,102908.0
2017-02-02 03:00:00+00:00,PJM,97689.0,99614.0
2017-02-02 04:00:00+00:00,PJM,93014.0,94466.0
2017-02-02 05:00:00+00:00,PJM,88649.0,89202.0
2017-02-02 06:00:00+00:00,PJM,85787.0,83851.0
2017-02-02 07:00:00+00:00,PJM,84105.0,82192.0
2017-02-02 08:00:00+00:00,PJM,83421.0,81821.0
2017-02-02 09:00:00+00:00,PJM,83714.0,82302.0
2017-02-02 10:00:00+00:00,PJM,85948.0,84593.0
2017-02-02 11:00:00+00:00,PJM,90557.0,90260.0
2017-02-02 12:00:00+00:00,PJM,98863.0,99534.0
2017-02-02 13:00:00+00:00,PJM,104310.0,105015.0
2017-02-02 14:00:00+00:00,PJM,103673.0,104736.0
2017-02-02 15:00:00+00:00,PJM,101701.0,103398.0
2017-02-02 16:00:00+00:00,PJM,100227.0,102459.0
2017-02-02 17:00:00+00:00,PJM,98578.0,101154.0
2017-02-02 18:00:00+00:00,PJM,97349.0,99948.0
2017-02-02 19:00:00+00:00,PJM,96616.0,99340.0
2017-02-02 20:00:00+00:00,PJM,95204.0,98497.0
2017-02-02 21:00:00+00:00,PJM,94683.0,98387.0
2017-02-02 22:00:00+00:00,PJM,96238.0,100189.0
2017-02-02 23:00:00+00:00,PJM,100857.0,105488.0
2017-02-03 00:00:00+00:00,PJM,106214.0,108740.0
2017-02-03 01:00:00+00:00,PJM,106697.0,108880.0
2017-02-03 02:00:00+00:00,PJM,105695.0,108382.0
2017-02-03 03:00:00+00:00,PJM,102948.0,105366.0
2017-02-03 04:00:00+00:00,PJM,98300.0,100368.0
2017-02-03 05:00:00+00:00,PJM,94355.0,95347.0
2017-02-03 06:00:00+00:00,PJM,91825.0,90922.0
2017-02-03 07:00:00+00:00,PJM,90311.0,89718.0
2017-02-03 08:00:00+00:00,PJM,90134.0,89647.0
2017-02-03 09:00:00+00:00,PJM,90486.0,90545.0
2017-02-03 10:00:00+00:00,PJM,92118.0,92951.0
2017-02-03 11:00:00+00:00,PJM,96043.0,98701.0
2017-02-03 12:00:00+00:00,PJM,104945.0,107789.0
2017-02-03 13:00:00+00:00,PJM,109919.0,112931.0
2017-02-03 14:00:00+00:00,PJM,109858.0,112160.0
2017-02-03 15:00:00+00:00,PJM,109119.0,110213.0
2017-02-03 16:00:00+00:00,PJM,108145.0,108414.0
2017-02-03 17:00:00+00:00,PJM,106597.0,106363.0
2017-02-03 18:00:00+00:00,PJM,105077.0,104447.0
2017-02-03 19:00:00+00:00,PJM,104053.0,103214.0
2017-02-03 20:00:00+00:00,PJM,103220.0,102034.0
2017-02-03 21:00:00+00:00,PJM,102921.0,101515.0
2017-02-03 22:00:00+00:00,PJM,104170.0,103069.0
2017-02-03 23:00:00+00:00,PJM,107418.0,107836.0
2017-02-04 00:00:00+00:00,PJM,110428.0,110364.0
2017-02-04 01:00:00+00:00,PJM,109827.0,109534.0
2017-02-04 02:00:00+00:00,PJM,108534.0,108905.0
2017-02-04 03:00:00+00:00,PJM,106140.0,106642.0
2017-02-04 04:00:00+00:00,PJM,102338.0,102694.0
2017-02-04 05:00:00+00:00,PJM,98472.0,98205.0
2017-02-04 06:00:00+00:00,PJM,95432.0,95476.0
2017-02-04 07:00:00+00:00,PJM,94343.0,93772.0
2017-02-04 08:00:00+00:00,PJM,94019.0,93261.0
2017-02-04 09:00:00+00:00,PJM,94185.0,93668.0
2017-02-04 10:00:00+00:00,PJM,95433.0,94769.0
2017-02-04 11:00:00+00:00,PJM,97841.0,97382.0
2017-02-04 12:00:00+00:00,PJM,101993.0,101361.0
2017-02-04 13:00:00+00:00,PJM,105716.0,105031.0
2017-02-04 14:00:00+00:00,PJM,106223.0,106574.0
2017-02-04 15:00:00+00:00,PJM,104603.0,105812.0
2017-02-04 16:00:00+00:00,PJM,102203.0,103914.0
2017-02-04 17:00:00+00:00,PJM,99068.0,100953.0
2017-02-04 18:00:00+00:00,PJM,96429.0,98057.0
2017-02-04 19:00:00+00:00,PJM,94306.0,95460.0
2017-02-04 20:00:00+00:00,PJM,92341.0,93546.0
2017-02-04 21:00:00+00:00,PJM,91929.0,92771.0
2017-02-04 22:00:00+00:00,PJM,93279.0,94120.0
2017-02-04 23:00:00+00:00,PJM,97911.0,98959.0
2017-02-05 00:00:00+00:00,PJM,102610.0,102938.0
2017-02-05 01:00:00+00:00,PJM,102620.0,103128.0
2017-02-05 02:00:00+00:00,PJM,101751.0,102480.0
2017-02-05 03:00:00+00:00,PJM,99588.0,100550.0
2017-02-05 04:00:00+00:00,PJM,96237.0,97461.0
2017-02-05 05:00:00+00:00,PJM,92364.0,93924.0
2017-02-05 06:00:00+00:00,PJM,89589.0,89678.0
